date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:51:46	96524/96524	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:51:20%20GMT	https://www.youtube.com/intl/hi_in/ads/youtube-for-small-business/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:51:47	78028/78028	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:51:20%20GMT	https://www.youtube.com/intl/ALL_id/ads/faqs/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_id/ads/faqs/index.html	(from https://www.youtube.com/intl/ALL_id/ads/)
16:51:50	116024/116024	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:51:20%20GMT	https://www.youtube.com/intl/hi_in/ads/how-it-works/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/how-it-works/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:52:03	79008/79008	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:51:35%20GMT	https://www.youtube.com/intl/hi_in/ads/how-it-works/set-up-a-campaign/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:52:06	140556/140556	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:51:21%20GMT	https://www.youtube.com/intl/hi_in/ads/how-it-works/create-a-video-ad/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:52:07	75991/75991	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:51:39%20GMT	https://www.youtube.com/intl/hi_in/ads/how-it-works/set-up-a-campaign/budget/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:52:07	82270/82270	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:51:36%20GMT	https://www.youtube.com/intl/hi_in/ads/how-it-works/set-up-a-campaign/audience/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:52:07	81854/81854	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:51:55%20GMT	https://www.youtube.com/intl/hi_in/ads/news-and-inspiration/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:52:07	101775/101775	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:51:52%20GMT	https://www.youtube.com/intl/hi_in/ads/how-it-works/measure-your-results/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:52:07	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Sep%202025%2013:51:55%20GMT	https://www.youtube.com/intl/ALL_vntel:1-877-763-9810	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_vntel_1-877-763-9810.bd.delayed	(from https://www.youtube.com/intl/ALL_vn/ads/)
16:52:08	71786/71786	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:51:55%20GMT	https://www.youtube.com/intl/hi_in/ads/resources/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/resources/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:52:29	71139/71139	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:51:56%20GMT	https://www.youtube.com/intl/hi_in/ads/resources/measurement-tools/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:52:31	78603/78603	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:51:57%20GMT	https://www.youtube.com/intl/hi_in/ads/resources/best-practices/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:52:34	97015/97015	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:51:56%20GMT	https://www.youtube.com/intl/hi_in/ads/resources/creator-promotions/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/resources/creator-promotions/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:52:40	112614/112614	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:51:56%20GMT	https://www.youtube.com/intl/hi_in/ads/resources/creative-resources/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:52:48	86544/86544	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:52:18%20GMT	https://www.youtube.com/intl/hi_in/ads/resources/success-stories/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:52:55	92558/92558	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:52:37%20GMT	https://www.youtube.com/intl/ALL_ru/ads/how-it-works/create-a-video-ad/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ru/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/ALL_ru/ads/)
16:53:03	94343/94343	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:52:20%20GMT	https://www.youtube.com/intl/hi_in/ads/faqs/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/hi_in/ads/faqs/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
16:53:04	91429/91429	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:52:29%20GMT	https://www.youtube.com/intl/ALL_ru/ads/youtube-for-small-business/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ru/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/ALL_ru/ads/)
16:53:12	107840/107840	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:52:23%20GMT	https://www.youtube.com/intl/ALL_ru/ads/how-it-works/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ru/ads/how-it-works/index.html	(from https://www.youtube.com/intl/ALL_ru/ads/)
16:53:20	77421/77421	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:52:52%20GMT	https://www.youtube.com/intl/ALL_ru/ads/how-it-works/set-up-a-campaign/audience/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ru/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/ALL_ru/ads/)
16:53:20	75060/75060	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:52:44%20GMT	https://www.youtube.com/intl/ALL_ru/ads/how-it-works/set-up-a-campaign/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ru/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/ALL_ru/ads/)
16:53:30	72440/72440	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:52:53%20GMT	https://www.youtube.com/intl/ALL_ru/ads/how-it-works/set-up-a-campaign/budget/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ru/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/ALL_ru/ads/)
16:53:37	94381/94381	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:53:01%20GMT	https://www.youtube.com/intl/ALL_ru/ads/how-it-works/measure-your-results/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ru/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/ALL_ru/ads/)
16:53:42	77048/77048	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:53:09%20GMT	https://www.youtube.com/intl/ALL_ru/ads/news-and-inspiration/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ru/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/ALL_ru/ads/)
16:53:42	68301/68301	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:53:09%20GMT	https://www.youtube.com/intl/ALL_ru/ads/resources/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ru/ads/resources/index.html	(from https://www.youtube.com/intl/ALL_ru/ads/)
16:53:56	73837/73837	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:53:31%20GMT	https://www.youtube.com/intl/ALL_ru/ads/resources/best-practices/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ru/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/ALL_ru/ads/)
16:53:59	107313/107313	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:53:19%20GMT	https://www.youtube.com/intl/ALL_ru/ads/resources/creative-resources/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ru/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_ru/ads/)
16:54:01	66967/66967	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:53:26%20GMT	https://www.youtube.com/intl/ALL_ru/ads/resources/measurement-tools/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ru/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/ALL_ru/ads/)
16:54:04	82216/82216	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:53:31%20GMT	https://www.youtube.com/intl/ALL_ru/ads/resources/success-stories/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ru/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/ALL_ru/ads/)
16:54:15	88617/88617	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:53:45%20GMT	https://www.youtube.com/intl/ALL_ru/ads/faqs/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ru/ads/faqs/index.html	(from https://www.youtube.com/intl/ALL_ru/ads/)
16:54:16	100915/100915	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:53:48%20GMT	https://www.youtube.com/intl/ALL_sg/ads/how-it-works/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_sg/ads/how-it-works/index.html	(from https://www.youtube.com/intl/ALL_sg/ads/)
16:54:16	84947/84947	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:53:50%20GMT	https://www.youtube.com/intl/ALL_sg/ads/youtube-for-small-business/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_sg/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/ALL_sg/ads/)
16:54:16	70610/70610	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:04%20GMT	https://www.youtube.com/intl/ALL_sg/ads/how-it-works/set-up-a-campaign/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_sg/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/ALL_sg/ads/)
16:54:16	119756/119756	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:53:53%20GMT	https://www.youtube.com/intl/ALL_sg/ads/how-it-works/create-a-video-ad/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_sg/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/ALL_sg/ads/)
16:54:16	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Sep%202025%2013:54:05%20GMT	https://www.youtube.com/intl/en_iltel:1-877-763-9810	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/en_iltel_1-877-763-9810.be.delayed	(from https://www.youtube.com/intl/en_il/ads/)
16:54:20	72739/72739	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:05%20GMT	https://www.youtube.com/intl/ALL_sg/ads/how-it-works/set-up-a-campaign/audience/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_sg/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/ALL_sg/ads/)
16:54:33	67777/67777	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:05%20GMT	https://www.youtube.com/intl/ALL_sg/ads/how-it-works/set-up-a-campaign/budget/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_sg/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/ALL_sg/ads/)
16:54:35	63955/63955	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:09%20GMT	https://www.youtube.com/intl/ALL_sg/ads/resources/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_sg/ads/resources/index.html	(from https://www.youtube.com/intl/ALL_sg/ads/)
16:54:35	72355/72355	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:05%20GMT	https://www.youtube.com/intl/ALL_sg/ads/news-and-inspiration/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_sg/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/ALL_sg/ads/)
16:54:35	85651/85651	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:05%20GMT	https://www.youtube.com/intl/ALL_sg/ads/how-it-works/measure-your-results/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_sg/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/ALL_sg/ads/)
16:54:35	93843/93843	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:22%20GMT	https://www.youtube.com/intl/ALL_sg/ads/resources/creative-resources/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_sg/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_sg/ads/)
16:54:35	63069/63069	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:24%20GMT	https://www.youtube.com/intl/ALL_sg/ads/resources/measurement-tools/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_sg/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/ALL_sg/ads/)
16:54:35	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Sep%202025%2013:54:24%20GMT	https://www.youtube.com/intl/ALL_mxtel:1-877-763-9810	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_mxtel_1-877-763-9810.bf.delayed	(from https://www.youtube.com/intl/ALL_mx/ads/)
16:54:50	76878/76878	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:24%20GMT	https://www.youtube.com/intl/ALL_sg/ads/resources/success-stories/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_sg/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/ALL_sg/ads/)
16:54:52	67663/67663	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:24%20GMT	https://www.youtube.com/intl/ALL_sg/ads/resources/best-practices/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_sg/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/ALL_sg/ads/)
16:54:59	78177/78177	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:24%20GMT	https://www.youtube.com/intl/ALL_sg/ads/faqs/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_sg/ads/faqs/index.html	(from https://www.youtube.com/intl/ALL_sg/ads/)
16:55:13	94713/94713	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:39%20GMT	https://www.youtube.com/intl/ALL_th/ads/youtube-for-small-business/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_th/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/ALL_th/ads/)
16:55:15	112169/112169	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:24%20GMT	https://www.youtube.com/intl/ALL_th/ads/how-it-works/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_th/ads/how-it-works/index.html	(from https://www.youtube.com/intl/ALL_th/ads/)
16:55:25	76251/76251	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:48%20GMT	https://www.youtube.com/intl/ALL_th/ads/how-it-works/set-up-a-campaign/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_th/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/ALL_th/ads/)
16:55:26	93535/93535	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:54:41%20GMT	https://www.youtube.com/intl/ALL_th/ads/how-it-works/create-a-video-ad/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_th/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/ALL_th/ads/)
16:55:33	79759/79759	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:02%20GMT	https://www.youtube.com/intl/ALL_th/ads/how-it-works/set-up-a-campaign/audience/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_th/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/ALL_th/ads/)
16:55:35	73424/73424	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:04%20GMT	https://www.youtube.com/intl/ALL_th/ads/how-it-works/set-up-a-campaign/budget/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_th/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/ALL_th/ads/)
16:55:48	79094/79094	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:15%20GMT	https://www.youtube.com/intl/ALL_th/ads/news-and-inspiration/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_th/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/ALL_th/ads/)
16:55:48	97225/97225	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:14%20GMT	https://www.youtube.com/intl/ALL_th/ads/how-it-works/measure-your-results/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_th/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/ALL_th/ads/)
16:55:52	69531/69531	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:22%20GMT	https://www.youtube.com/intl/ALL_th/ads/resources/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_th/ads/resources/index.html	(from https://www.youtube.com/intl/ALL_th/ads/)
16:55:52	108620/108620	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:24%20GMT	https://www.youtube.com/intl/ALL_th/ads/resources/creative-resources/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_th/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_th/ads/)
16:55:52	75916/75916	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:37%20GMT	https://www.youtube.com/intl/ALL_th/ads/resources/best-practices/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_th/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/ALL_th/ads/)
16:55:52	68148/68148	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:37%20GMT	https://www.youtube.com/intl/ALL_th/ads/resources/measurement-tools/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_th/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/ALL_th/ads/)
16:55:52	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Sep%202025%2013:55:41%20GMT	https://www.youtube.com/intl/ALL_cotel:1-877-763-9810	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_cotel_1-877-763-9810.c0.delayed	(from https://www.youtube.com/intl/ALL_co/ads/)
16:55:59	83647/83647	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:41%20GMT	https://www.youtube.com/intl/ALL_th/ads/resources/success-stories/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_th/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/ALL_th/ads/)
16:55:59	90670/90670	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:42%20GMT	https://www.youtube.com/intl/ALL_ua/ads/youtube-for-small-business/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ua/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/ALL_ua/ads/)
16:55:59	90814/90814	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:41%20GMT	https://www.youtube.com/intl/ALL_th/ads/faqs/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_th/ads/faqs/index.html	(from https://www.youtube.com/intl/ALL_th/ads/)
16:55:59	107245/107245	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:42%20GMT	https://www.youtube.com/intl/ALL_ua/ads/how-it-works/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ua/ads/how-it-works/index.html	(from https://www.youtube.com/intl/ALL_ua/ads/)
16:55:59	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Sep%202025%2013:55:48%20GMT	https://www.youtube.com/intl/ALL_cltel:1-877-763-9810	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_cltel_1-877-763-9810.c1.delayed	(from https://www.youtube.com/intl/ALL_cl/ads/)
16:56:00	91263/91263	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:48%20GMT	https://www.youtube.com/intl/ALL_ua/ads/how-it-works/create-a-video-ad/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ua/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/ALL_ua/ads/)
16:56:00	73487/73487	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:48%20GMT	https://www.youtube.com/intl/ALL_ua/ads/how-it-works/set-up-a-campaign/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ua/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/ALL_ua/ads/)
16:56:00	76489/76489	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:48%20GMT	https://www.youtube.com/intl/ALL_ua/ads/how-it-works/set-up-a-campaign/audience/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ua/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/ALL_ua/ads/)
16:56:00	70840/70840	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:48%20GMT	https://www.youtube.com/intl/ALL_ua/ads/how-it-works/set-up-a-campaign/budget/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ua/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/ALL_ua/ads/)
16:56:00	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Sep%202025%2013:55:48%20GMT	https://www.youtube.com/intl/ALL_petel:1-877-763-9810	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_petel_1-877-763-9810.c2.delayed	(from https://www.youtube.com/intl/ALL_pe/ads/)
16:56:18	66677/66677	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:49%20GMT	https://www.youtube.com/intl/ALL_ua/ads/resources/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ua/ads/resources/index.html	(from https://www.youtube.com/intl/ALL_ua/ads/)
16:56:24	76342/76342	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:49%20GMT	https://www.youtube.com/intl/ALL_ua/ads/news-and-inspiration/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ua/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/ALL_ua/ads/)
16:56:26	105740/105740	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:49%20GMT	https://www.youtube.com/intl/ALL_ua/ads/resources/creative-resources/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ua/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_ua/ads/)
16:56:34	92723/92723	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:55:49%20GMT	https://www.youtube.com/intl/ALL_ua/ads/how-it-works/measure-your-results/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ua/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/ALL_ua/ads/)
16:56:38	80758/80758	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:56:15%20GMT	https://www.youtube.com/intl/ALL_ua/ads/resources/success-stories/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ua/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/ALL_ua/ads/)
